(E: 0,C: 0) Reloj 17.99243 | Camiones en Cola: 1
(E: 0,C: 20) Reloj 13.77753 | Camiones en Cola: 5
(E: 0,C: 21) Reloj 3.27823 | Camiones en Cola: 1
(E: 0,C: 21) Reloj 16.24727 | Camiones en Cola: 3
(E: 0,C: 22) Reloj 2.18566 | Camiones en Cola: 1
(E: 0,C: 22) Reloj 9.03137 | Camiones en Cola: 2
(E: 0,C: 22) Reloj 13.81147 | Camiones en Cola: 3
(E: 0,C: 23) Reloj 13.37845 | Camiones en Cola: 1
(E: 0,C: 23) Reloj 22.01257 | Camiones en Cola: 2
(E: 0,C: 24) Reloj 4.93102 | Camiones en Cola: 1
(E: 0,C: 24) Reloj 4.96956 | Camiones en Cola: 2
(E: 0,C: 24) Reloj 14.38717 | Camiones en Cola: 3
(E: 0,C: 24) Reloj 14.50308 | Camiones en Cola: 4
(E: 0,C: 25) Reloj 3.11324 | Camiones en Cola: 1
(E: 0,C: 25) Reloj 6.48437 | Camiones en Cola: 2
(E: 0,C: 25) Reloj 9.00686 | Camiones en Cola: 3
(E: 0,C: 25) Reloj 13.22463 | Camiones en Cola: 6
(E: 0,C: 25) Reloj 13.97064 | Camiones en Cola: 7
(E: 0,C: 25) Reloj 14.20741 | Camiones en Cola: 8
(E: 0,C: 26) Reloj 5.61906 | Camiones en Cola: 1
(E: 0,C: 26) Reloj 8.17420 | Camiones en Cola: 2
(E: 0,C: 26) Reloj 13.44421 | Camiones en Cola: 3
(E: 0,C: 26) Reloj 16.45676 | Camiones en Cola: 5
(E: 0,C: 27) Reloj 4.81400 | Camiones en Cola: 1
(E: 0,C: 27) Reloj 13.21398 | Camiones en Cola: 2
(E: 0,C: 27) Reloj 14.78388 | Camiones en Cola: 3
(E: 0,C: 28) Reloj 1.83890 | Camiones en Cola: 1
(E: 0,C: 28) Reloj 2.39411 | Camiones en Cola: 2
(E: 0,C: 28) Reloj 2.97468 | Camiones en Cola: 3
(E: 0,C: 28) Reloj 5.62934 | Camiones en Cola: 4
(E: 0,C: 29) Reloj 24.56655 | Camiones en Cola: 1
(E: 0,C: 30) Reloj 4.37560 | Camiones en Cola: 1
(E: 0,C: 30) Reloj 5.60558 | Camiones en Cola: 2
(E: 0,C: 30) Reloj 9.15569 | Camiones en Cola: 3
(E: 0,C: 30) Reloj 11.47498 | Camiones en Cola: 5
(E: 0,C: 30) Reloj 12.78711 | Camiones en Cola: 7
(E: 0,C: 30) Reloj 13.51200 | Camiones en Cola: 8
(E: 0,C: 31) Reloj 20.64439 | Camiones en Cola: 1
(E: 0,C: 32) Reloj 26.44120 | Camiones en Cola: 1
(E: 0,C: 33) Reloj 38.03845 | Camiones en Cola: 1
(E: 0,C: 34) Reloj 21.99250 | Camiones en Cola: 1
(E: 0,C: 35) Reloj 6.05447 | Camiones en Cola: 1
(E: 0,C: 35) Reloj 18.98438 | Camiones en Cola: 2
(E: 0,C: 36) Reloj 4.30827 | Camiones en Cola: 1
(E: 0,C: 36) Reloj 21.39422 | Camiones en Cola: 2
(E: 0,C: 37) Reloj 12.45377 | Camiones en Cola: 1
(E: 0,C: 37) Reloj 14.69375 | Camiones en Cola: 2
(E: 0,C: 37) Reloj 15.93279 | Camiones en Cola: 3
(E: 0,C: 38) Reloj 10.97114 | Camiones en Cola: 1
(E: 0,C: 38) Reloj 13.54122 | Camiones en Cola: 2
(E: 0,C: 38) Reloj 15.01514 | Camiones en Cola: 3
(E: 0,C: 39) Reloj 16.45481 | Camiones en Cola: 1
(E: 0,C: 40) Reloj 31.92058 | Camiones en Cola: 1
(E: 0,C: 41) Reloj 17.18518 | Camiones en Cola: 1
(E: 0,C: 42) Reloj 8.23669 | Camiones en Cola: 1
(E: 0,C: 42) Reloj 8.93118 | Camiones en Cola: 2
(E: 0,C: 42) Reloj 10.13504 | Camiones en Cola: 3
(E: 0,C: 42) Reloj 11.31848 | Camiones en Cola: 4
(E: 0,C: 42) Reloj 12.61949 | Camiones en Cola: 6
(E: 0,C: 42) Reloj 14.24041 | Camiones en Cola: 9
(E: 0,C: 43) Reloj 22.20686 | Camiones en Cola: 1
(E: 0,C: 44) Reloj 23.09431 | Camiones en Cola: 1
(E: 0,C: 45) Reloj 5.52607 | Camiones en Cola: 1
(E: 0,C: 46) Reloj 11.62980 | Camiones en Cola: 1
(E: 0,C: 47) Reloj 5.65316 | Camiones en Cola: 1
(E: 0,C: 47) Reloj 12.13155 | Camiones en Cola: 2
(E: 0,C: 47) Reloj 17.33786 | Camiones en Cola: 3
(E: 0,C: 48) Reloj 15.07952 | Camiones en Cola: 1
(E: 0,C: 49) Reloj 19.89694 | Camiones en Cola: 1
(E: 0,C: 50) Reloj 11.31938 | Camiones en Cola: 1
(E: 0,C: 50) Reloj 13.55852 | Camiones en Cola: 2
(E: 0,C: 50) Reloj 14.79003 | Camiones en Cola: 3
(E: 0,C: 50) Reloj 15.47411 | Camiones en Cola: 4
(E: 0,C: 51) Reloj 13.01571 | Camiones en Cola: 1
(E: 0,C: 51) Reloj 20.73038 | Camiones en Cola: 2
(E: 0,C: 52) Reloj 34.14656 | Camiones en Cola: 1
(E: 0,C: 53) Reloj 19.41875 | Camiones en Cola: 1
(E: 0,C: 54) Reloj 6.89914 | Camiones en Cola: 1
(E: 0,C: 54) Reloj 11.66197 | Camiones en Cola: 2
(E: 0,C: 55) Reloj 2.79658 | Camiones en Cola: 1
(E: 0,C: 55) Reloj 9.56497 | Camiones en Cola: 2
(E: 0,C: 55) Reloj 9.61258 | Camiones en Cola: 3
(E: 0,C: 55) Reloj 10.07539 | Camiones en Cola: 4
(E: 0,C: 55) Reloj 15.18041 | Camiones en Cola: 6
(E: 0,C: 56) Reloj 0.08877 | Camiones en Cola: 1
(E: 0,C: 56) Reloj 11.40144 | Camiones en Cola: 2
(E: 0,C: 56) Reloj 11.52892 | Camiones en Cola: 3
(E: 0,C: 56) Reloj 13.96787 | Camiones en Cola: 4
(E: 0,C: 57) Reloj 6.26900 | Camiones en Cola: 1
(E: 0,C: 57) Reloj 11.25802 | Camiones en Cola: 2
(E: 0,C: 57) Reloj 16.03985 | Camiones en Cola: 3
(E: 0,C: 58) Reloj 26.91918 | Camiones en Cola: 1
(E: 0,C: 59) Reloj 25.44743 | Camiones en Cola: 1
(E: 0,C: 60) Reloj 20.54953 | Camiones en Cola: 1
(E: 0,C: 61) Reloj 23.97457 | Camiones en Cola: 1
(E: 0,C: 62) Reloj 16.18569 | Camiones en Cola: 1
(E: 0,C: 63) Reloj 3.02813 | Camiones en Cola: 1
(E: 0,C: 63) Reloj 11.00371 | Camiones en Cola: 2
(E: 0,C: 63) Reloj 12.45117 | Camiones en Cola: 4
(E: 0,C: 63) Reloj 12.75672 | Camiones en Cola: 5
(E: 0,C: 63) Reloj 15.14409 | Camiones en Cola: 7
(E: 0,C: 64) Reloj 0.68677 | Camiones en Cola: 1
(E: 0,C: 64) Reloj 3.49530 | Camiones en Cola: 2
(E: 0,C: 64) Reloj 7.42883 | Camiones en Cola: 3
(E: 0,C: 64) Reloj 8.01730 | Camiones en Cola: 4
(E: 0,C: 64) Reloj 13.41256 | Camiones en Cola: 9
(E: 0,C: 65) Reloj 5.78546 | Camiones en Cola: 1
(E: 0,C: 65) Reloj 7.25266 | Camiones en Cola: 2
(E: 0,C: 65) Reloj 16.27630 | Camiones en Cola: 3
(E: 0,C: 66) Reloj 18.70423 | Camiones en Cola: 1
(E: 0,C: 67) Reloj 3.63289 | Camiones en Cola: 1
(E: 0,C: 68) Reloj 0.85987 | Camiones en Cola: 1
(E: 0,C: 68) Reloj 1.79585 | Camiones en Cola: 2
(E: 0,C: 68) Reloj 5.03890 | Camiones en Cola: 3
(E: 0,C: 68) Reloj 5.42927 | Camiones en Cola: 4
(E: 0,C: 68) Reloj 13.62184 | Camiones en Cola: 9
(E: 0,C: 69) Reloj 10.85431 | Camiones en Cola: 1
(E: 0,C: 69) Reloj 11.34293 | Camiones en Cola: 2
(E: 0,C: 69) Reloj 12.14038 | Camiones en Cola: 4
(E: 0,C: 69) Reloj 12.91659 | Camiones en Cola: 6
(E: 0,C: 69) Reloj 13.38774 | Camiones en Cola: 8
(E: 0,C: 69) Reloj 13.40426 | Camiones en Cola: 9
(E: 0,C: 69) Reloj 14.52108 | Camiones en Cola: 11
(E: 0,C: 69) Reloj 15.26445 | Camiones en Cola: 13
(E: 0,C: 70) Reloj 2.90932 | Camiones en Cola: 1
(E: 0,C: 70) Reloj 4.60165 | Camiones en Cola: 2
(E: 0,C: 70) Reloj 10.98937 | Camiones en Cola: 3
(E: 0,C: 70) Reloj 13.85364 | Camiones en Cola: 4
(E: 0,C: 71) Reloj 0.58725 | Camiones en Cola: 1
(E: 0,C: 72) Reloj 1.81074 | Camiones en Cola: 1
(E: 0,C: 72) Reloj 14.80765 | Camiones en Cola: 2
(E: 0,C: 73) Reloj 21.76926 | Camiones en Cola: 1
(E: 0,C: 74) Reloj 7.00498 | Camiones en Cola: 1
(E: 0,C: 74) Reloj 7.43175 | Camiones en Cola: 2
(E: 0,C: 74) Reloj 12.56155 | Camiones en Cola: 3
(E: 0,C: 74) Reloj 16.40890 | Camiones en Cola: 4
(E: 0,C: 75) Reloj 18.64082 | Camiones en Cola: 1
(E: 0,C: 76) Reloj 8.15581 | Camiones en Cola: 1
(E: 0,C: 76) Reloj 8.60379 | Camiones en Cola: 2
(E: 0,C: 76) Reloj 9.34239 | Camiones en Cola: 3
(E: 0,C: 76) Reloj 12.06903 | Camiones en Cola: 4
(E: 0,C: 76) Reloj 16.55641 | Camiones en Cola: 6
(E: 0,C: 77) Reloj 12.09103 | Camiones en Cola: 1
(E: 0,C: 77) Reloj 25.11206 | Camiones en Cola: 2
(E: 0,C: 78) Reloj 21.29659 | Camiones en Cola: 1
(E: 0,C: 79) Reloj 23.64878 | Camiones en Cola: 1
(E: 0,C: 80) Reloj 8.53144 | Camiones en Cola: 1
(E: 0,C: 80) Reloj 9.21449 | Camiones en Cola: 2
(E: 0,C: 80) Reloj 10.61644 | Camiones en Cola: 3
(E: 0,C: 81) Reloj 4.62230 | Camiones en Cola: 1
(E: 0,C: 82) Reloj 1.99411 | Camiones en Cola: 1
(E: 0,C: 82) Reloj 8.37255 | Camiones en Cola: 2
(E: 0,C: 82) Reloj 13.04166 | Camiones en Cola: 3
(E: 0,C: 82) Reloj 13.83399 | Camiones en Cola: 4
(E: 0,C: 83) Reloj 3.22489 | Camiones en Cola: 1
(E: 0,C: 83) Reloj 18.72213 | Camiones en Cola: 2
(E: 0,C: 84) Reloj 41.74392 | Camiones en Cola: 1
(E: 0,C: 85) Reloj 14.58726 | Camiones en Cola: 1
(E: 0,C: 85) Reloj 26.41086 | Camiones en Cola: 2
(E: 0,C: 86) Reloj 5.78575 | Camiones en Cola: 1
(E: 0,C: 86) Reloj 21.44491 | Camiones en Cola: 2
(E: 0,C: 87) Reloj 17.29524 | Camiones en Cola: 1
(E: 0,C: 88) Reloj 7.32381 | Camiones en Cola: 1
(E: 0,C: 88) Reloj 9.80472 | Camiones en Cola: 2
(E: 0,C: 88) Reloj 14.96390 | Camiones en Cola: 3
(E: 0,C: 88) Reloj 15.13891 | Camiones en Cola: 4
(E: 0,C: 89) Reloj 1.77579 | Camiones en Cola: 1
(E: 0,C: 89) Reloj 11.45843 | Camiones en Cola: 2
(E: 0,C: 89) Reloj 12.08068 | Camiones en Cola: 3
(E: 0,C: 89) Reloj 12.10969 | Camiones en Cola: 4
(E: 0,C: 90) Reloj 1.47665 | Camiones en Cola: 1
(E: 0,C: 90) Reloj 7.16436 | Camiones en Cola: 2
(E: 0,C: 90) Reloj 9.47965 | Camiones en Cola: 3
(E: 0,C: 90) Reloj 10.00393 | Camiones en Cola: 4
(E: 0,C: 91) Reloj 3.40800 | Camiones en Cola: 1
(E: 0,C: 91) Reloj 13.47924 | Camiones en Cola: 3
(E: 0,C: 91) Reloj 14.02633 | Camiones en Cola: 4
(E: 0,C: 91) Reloj 15.64354 | Camiones en Cola: 5
(E: 0,C: 92) Reloj 21.71775 | Camiones en Cola: 1
(E: 0,C: 93) Reloj 11.50589 | Camiones en Cola: 1
(E: 0,C: 93) Reloj 12.14431 | Camiones en Cola: 2
(E: 0,C: 94) Reloj 12.79259 | Camiones en Cola: 1
(E: 0,C: 94) Reloj 14.31836 | Camiones en Cola: 2
(E: 0,C: 95) Reloj 0.03296 | Camiones en Cola: 1
(E: 0,C: 95) Reloj 1.38559 | Camiones en Cola: 2
(E: 0,C: 95) Reloj 6.46722 | Camiones en Cola: 3
(E: 0,C: 95) Reloj 13.46049 | Camiones en Cola: 4
(E: 0,C: 96) Reloj 3.17903 | Camiones en Cola: 1
(E: 0,C: 96) Reloj 3.86487 | Camiones en Cola: 2
(E: 0,C: 96) Reloj 12.34404 | Camiones en Cola: 4
(E: 0,C: 96) Reloj 14.73831 | Camiones en Cola: 6
(E: 0,C: 97) Reloj 12.07671 | Camiones en Cola: 1
(E: 0,C: 97) Reloj 13.93731 | Camiones en Cola: 2
(E: 0,C: 97) Reloj 18.96721 | Camiones en Cola: 3
(E: 0,C: 98) Reloj 1.59197 | Camiones en Cola: 1
(E: 0,C: 98) Reloj 9.09972 | Camiones en Cola: 2
(E: 0,C: 98) Reloj 12.50646 | Camiones en Cola: 3
(E: 0,C: 98) Reloj 17.85761 | Camiones en Cola: 5
(E: 0,C: 99) Reloj 13.95674 | Camiones en Cola: 1
(E: 0,C: 99) Reloj 22.40701 | Camiones en Cola: 2
(E: 1,C: 0) Reloj 12.19830 | Camiones en Cola: 1
(E: 1,C: 0) Reloj 26.83412 | Camiones en Cola: 2
(E: 1,C: 1) Reloj 10.59531 | Camiones en Cola: 1
(E: 1,C: 1) Reloj 15.08380 | Camiones en Cola: 2
(E: 1,C: 2) Reloj 14.42276 | Camiones en Cola: 1
(E: 1,C: 2) Reloj 18.44975 | Camiones en Cola: 2
(E: 1,C: 3) Reloj 7.26249 | Camiones en Cola: 1
(E: 1,C: 3) Reloj 12.15182 | Camiones en Cola: 2
(E: 1,C: 3) Reloj 17.37817 | Camiones en Cola: 3
(E: 1,C: 4) Reloj 32.74997 | Camiones en Cola: 1
(E: 1,C: 5) Reloj 19.03789 | Camiones en Cola: 1
(E: 1,C: 6) Reloj 4.24800 | Camiones en Cola: 1
(E: 1,C: 6) Reloj 8.69139 | Camiones en Cola: 2
(E: 1,C: 6) Reloj 9.37621 | Camiones en Cola: 3
(E: 1,C: 6) Reloj 11.86415 | Camiones en Cola: 4
(E: 1,C: 7) Reloj 45.13994 | Camiones en Cola: 1
(E: 1,C: 8) Reloj 16.70394 | Camiones en Cola: 1
(E: 1,C: 9) Reloj 2.94587 | Camiones en Cola: 1
(E: 1,C: 9) Reloj 7.26910 | Camiones en Cola: 2
(E: 1,C: 9) Reloj 8.44850 | Camiones en Cola: 3
(E: 1,C: 9) Reloj 8.66292 | Camiones en Cola: 4
(E: 1,C: 9) Reloj 13.10013 | Camiones en Cola: 6
(E: 1,C: 9) Reloj 14.75574 | Camiones en Cola: 9
(E: 1,C: 10) Reloj 7.65265 | Camiones en Cola: 1
(E: 1,C: 10) Reloj 15.63480 | Camiones en Cola: 2
(E: 1,C: 11) Reloj 4.84549 | Camiones en Cola: 1
(E: 1,C: 11) Reloj 23.92991 | Camiones en Cola: 2
(E: 1,C: 12) Reloj 26.13552 | Camiones en Cola: 1
(E: 1,C: 13) Reloj 1.52340 | Camiones en Cola: 1
(E: 1,C: 13) Reloj 5.34353 | Camiones en Cola: 2
(E: 1,C: 13) Reloj 11.60868 | Camiones en Cola: 3
(E: 1,C: 13) Reloj 13.76879 | Camiones en Cola: 4
(E: 1,C: 14) Reloj 6.63887 | Camiones en Cola: 1
(E: 1,C: 14) Reloj 10.80549 | Camiones en Cola: 2
(E: 1,C: 15) Reloj 5.14272 | Camiones en Cola: 1
(E: 1,C: 15) Reloj 7.23984 | Camiones en Cola: 2
(E: 1,C: 15) Reloj 7.45310 | Camiones en Cola: 3
(E: 1,C: 15) Reloj 7.50399 | Camiones en Cola: 4
(E: 1,C: 16) Reloj 14.75673 | Camiones en Cola: 1
(E: 1,C: 16) Reloj 17.92015 | Camiones en Cola: 2
(E: 1,C: 17) Reloj 9.14421 | Camiones en Cola: 1
(E: 1,C: 17) Reloj 15.96932 | Camiones en Cola: 2
(E: 1,C: 18) Reloj 29.24003 | Camiones en Cola: 1
(E: 1,C: 19) Reloj 23.73771 | Camiones en Cola: 1
(E: 1,C: 20) Reloj 4.99189 | Camiones en Cola: 1
(E: 1,C: 20) Reloj 7.66601 | Camiones en Cola: 2
(E: 1,C: 20) Reloj 8.26101 | Camiones en Cola: 3
(E: 1,C: 20) Reloj 15.19518 | Camiones en Cola: 4
(E: 1,C: 21) Reloj 1.31783 | Camiones en Cola: 1
(E: 1,C: 21) Reloj 14.32477 | Camiones en Cola: 2
(E: 1,C: 21) Reloj 16.05505 | Camiones en Cola: 3
(E: 1,C: 22) Reloj 1.59502 | Camiones en Cola: 1
(E: 1,C: 22) Reloj 12.50091 | Camiones en Cola: 3
(E: 1,C: 22) Reloj 13.78297 | Camiones en Cola: 4
(E: 1,C: 22) Reloj 14.01597 | Camiones en Cola: 5
(E: 1,C: 22) Reloj 15.16003 | Camiones en Cola: 6
(E: 1,C: 23) Reloj 13.06583 | Camiones en Cola: 1
(E: 1,C: 23) Reloj 14.01852 | Camiones en Cola: 2
(E: 1,C: 23) Reloj 14.37704 | Camiones en Cola: 3
(E: 1,C: 23) Reloj 14.80683 | Camiones en Cola: 4
(E: 1,C: 24) Reloj 16.51365 | Camiones en Cola: 1
(E: 1,C: 25) Reloj 41.56875 | Camiones en Cola: 1
(E: 1,C: 26) Reloj 17.28487 | Camiones en Cola: 1
(E: 1,C: 27) Reloj 5.56245 | Camiones en Cola: 1
(E: 1,C: 27) Reloj 6.92506 | Camiones en Cola: 2
(E: 1,C: 27) Reloj 14.27963 | Camiones en Cola: 3
(E: 1,C: 28) Reloj 10.32076 | Camiones en Cola: 1
(E: 1,C: 28) Reloj 13.59071 | Camiones en Cola: 2
(E: 1,C: 28) Reloj 14.95924 | Camiones en Cola: 4
(E: 1,C: 29) Reloj 7.50216 | Camiones en Cola: 1
(E: 1,C: 29) Reloj 9.89057 | Camiones en Cola: 2
(E: 1,C: 30) Reloj 11.48023 | Camiones en Cola: 1
(E: 1,C: 30) Reloj 12.21992 | Camiones en Cola: 2
(E: 1,C: 30) Reloj 12.69003 | Camiones en Cola: 3
(E: 1,C: 30) Reloj 13.76474 | Camiones en Cola: 4
(E: 1,C: 31) Reloj 21.24057 | Camiones en Cola: 1
(E: 1,C: 32) Reloj 11.51943 | Camiones en Cola: 1
(E: 1,C: 32) Reloj 27.75732 | Camiones en Cola: 2
(E: 1,C: 33) Reloj 18.41988 | Camiones en Cola: 1
(E: 1,C: 34) Reloj 1.80145 | Camiones en Cola: 1
(E: 1,C: 34) Reloj 1.93702 | Camiones en Cola: 2
(E: 1,C: 34) Reloj 4.14867 | Camiones en Cola: 4
(E: 1,C: 34) Reloj 4.15463 | Camiones en Cola: 5
(E: 1,C: 34) Reloj 5.31082 | Camiones en Cola: 6
(E: 1,C: 34) Reloj 9.42351 | Camiones en Cola: 9
(E: 1,C: 34) Reloj 13.79728 | Camiones en Cola: 11
(E: 1,C: 35) Reloj 0.68478 | Camiones en Cola: 1
(E: 1,C: 35) Reloj 2.24415 | Camiones en Cola: 2
(E: 1,C: 35) Reloj 7.31625 | Camiones en Cola: 3
(E: 1,C: 35) Reloj 8.77079 | Camiones en Cola: 4
(E: 1,C: 35) Reloj 14.34696 | Camiones en Cola: 10
(E: 1,C: 36) Reloj 28.48480 | Camiones en Cola: 1
(E: 1,C: 37) Reloj 0.59233 | Camiones en Cola: 1
(E: 1,C: 37) Reloj 22.35187 | Camiones en Cola: 2
(E: 1,C: 38) Reloj 5.16755 | Camiones en Cola: 1
(E: 1,C: 38) Reloj 10.89470 | Camiones en Cola: 2
(E: 1,C: 38) Reloj 13.31357 | Camiones en Cola: 4
(E: 1,C: 38) Reloj 14.46744 | Camiones en Cola: 5
(E: 1,C: 38) Reloj 14.61288 | Camiones en Cola: 7
(E: 1,C: 39) Reloj 6.24741 | Camiones en Cola: 1
(E: 1,C: 39) Reloj 13.10280 | Camiones en Cola: 2
(E: 1,C: 39) Reloj 17.51183 | Camiones en Cola: 3
(E: 1,C: 40) Reloj 27.10094 | Camiones en Cola: 1
(E: 1,C: 41) Reloj 19.06074 | Camiones en Cola: 1
(E: 1,C: 42) Reloj 2.25384 | Camiones en Cola: 1
(E: 1,C: 42) Reloj 15.03609 | Camiones en Cola: 2
(E: 1,C: 43) Reloj 0.43368 | Camiones en Cola: 1
(E: 1,C: 43) Reloj 1.17604 | Camiones en Cola: 2
(E: 1,C: 43) Reloj 6.38414 | Camiones en Cola: 4
(E: 1,C: 43) Reloj 7.83067 | Camiones en Cola: 5
(E: 1,C: 43) Reloj 10.36101 | Camiones en Cola: 7
(E: 1,C: 43) Reloj 12.49034 | Camiones en Cola: 9
(E: 1,C: 43) Reloj 14.93013 | Camiones en Cola: 11
(E: 1,C: 43) Reloj 15.25080 | Camiones en Cola: 12
(E: 1,C: 44) Reloj 16.99204 | Camiones en Cola: 1
(E: 1,C: 45) Reloj 11.81142 | Camiones en Cola: 1
(E: 1,C: 45) Reloj 17.23526 | Camiones en Cola: 2
(E: 1,C: 46) Reloj 1.36322 | Camiones en Cola: 1
(E: 1,C: 46) Reloj 12.10539 | Camiones en Cola: 2
(E: 1,C: 46) Reloj 12.14809 | Camiones en Cola: 3
(E: 1,C: 46) Reloj 14.27355 | Camiones en Cola: 4
(E: 1,C: 47) Reloj 11.39447 | Camiones en Cola: 1
(E: 1,C: 47) Reloj 12.60323 | Camiones en Cola: 2
(E: 1,C: 47) Reloj 13.88762 | Camiones en Cola: 4
(E: 1,C: 47) Reloj 14.12298 | Camiones en Cola: 5
(E: 1,C: 47) Reloj 15.94914 | Camiones en Cola: 7
(E: 1,C: 48) Reloj 9.35764 | Camiones en Cola: 1
(E: 1,C: 48) Reloj 20.71395 | Camiones en Cola: 2
(E: 1,C: 49) Reloj 9.43235 | Camiones en Cola: 1
(E: 1,C: 49) Reloj 9.87407 | Camiones en Cola: 2
(E: 1,C: 49) Reloj 11.19088 | Camiones en Cola: 3
(E: 1,C: 49) Reloj 16.72221 | Camiones en Cola: 5
(E: 1,C: 50) Reloj 52.52485 | Camiones en Cola: 1
(E: 1,C: 51) Reloj 12.90604 | Camiones en Cola: 1
(E: 1,C: 51) Reloj 24.76512 | Camiones en Cola: 2
(E: 1,C: 52) Reloj 7.02280 | Camiones en Cola: 1
(E: 1,C: 52) Reloj 13.31946 | Camiones en Cola: 2
(E: 1,C: 52) Reloj 16.55539 | Camiones en Cola: 3
(E: 1,C: 53) Reloj 29.83979 | Camiones en Cola: 1
(E: 1,C: 54) Reloj 12.89343 | Camiones en Cola: 1
(E: 1,C: 54) Reloj 18.45806 | Camiones en Cola: 2
(E: 1,C: 55) Reloj 0.29269 | Camiones en Cola: 1
(E: 1,C: 56) Reloj 28.68726 | Camiones en Cola: 1
(E: 1,C: 57) Reloj 11.26992 | Camiones en Cola: 1
(E: 1,C: 58) Reloj 28.52628 | Camiones en Cola: 1
(E: 1,C: 59) Reloj 2.49076 | Camiones en Cola: 1
(E: 1,C: 59) Reloj 6.97310 | Camiones en Cola: 2
(E: 1,C: 59) Reloj 7.67271 | Camiones en Cola: 3
