(E: 8,C: 5) Reloj 14.13229 | Camiones en Cola: 2
(E: 8,C: 5) Reloj 16.29250 | Camiones en Cola: 3
(E: 8,C: 6) Reloj 7.47348 | Camiones en Cola: 1
(E: 8,C: 6) Reloj 15.23364 | Camiones en Cola: 2
(E: 8,C: 7) Reloj 25.89768 | Camiones en Cola: 1
(E: 8,C: 8) Reloj 0.29487 | Camiones en Cola: 1
(E: 8,C: 8) Reloj 4.28912 | Camiones en Cola: 2
(E: 8,C: 8) Reloj 5.58224 | Camiones en Cola: 3
(E: 8,C: 8) Reloj 9.10317 | Camiones en Cola: 6
(E: 8,C: 8) Reloj 13.91722 | Camiones en Cola: 11
(E: 8,C: 9) Reloj 12.27183 | Camiones en Cola: 1
(E: 8,C: 9) Reloj 15.05737 | Camiones en Cola: 2
(E: 8,C: 10) Reloj 4.17427 | Camiones en Cola: 1
(E: 8,C: 10) Reloj 11.67502 | Camiones en Cola: 2
(E: 8,C: 10) Reloj 19.25554 | Camiones en Cola: 3
(E: 8,C: 11) Reloj 47.69649 | Camiones en Cola: 1
(E: 8,C: 12) Reloj 6.35765 | Camiones en Cola: 1
(E: 8,C: 12) Reloj 26.35110 | Camiones en Cola: 2
(E: 8,C: 13) Reloj 4.53902 | Camiones en Cola: 1
(E: 8,C: 13) Reloj 9.33066 | Camiones en Cola: 2
(E: 8,C: 13) Reloj 11.61908 | Camiones en Cola: 3
(E: 8,C: 14) Reloj 0.74429 | Camiones en Cola: 1
(E: 8,C: 14) Reloj 10.03344 | Camiones en Cola: 2
(E: 8,C: 14) Reloj 11.59585 | Camiones en Cola: 3
(E: 8,C: 14) Reloj 13.15413 | Camiones en Cola: 6
(E: 8,C: 15) Reloj 10.80389 | Camiones en Cola: 1
(E: 8,C: 15) Reloj 13.39135 | Camiones en Cola: 2
(E: 8,C: 16) Reloj 48.33478 | Camiones en Cola: 1
(E: 8,C: 17) Reloj 16.08739 | Camiones en Cola: 1
(E: 8,C: 18) Reloj 35.77915 | Camiones en Cola: 1
(E: 8,C: 19) Reloj 37.91557 | Camiones en Cola: 1
(E: 8,C: 20) Reloj 19.78071 | Camiones en Cola: 1
(E: 8,C: 21) Reloj 4.35249 | Camiones en Cola: 1
(E: 8,C: 21) Reloj 15.09201 | Camiones en Cola: 2
(E: 8,C: 22) Reloj 4.14800 | Camiones en Cola: 1
(E: 8,C: 22) Reloj 22.92739 | Camiones en Cola: 2
(E: 8,C: 23) Reloj 10.57954 | Camiones en Cola: 1
(E: 8,C: 23) Reloj 11.39895 | Camiones en Cola: 2
(E: 8,C: 23) Reloj 13.64356 | Camiones en Cola: 3
(E: 8,C: 24) Reloj 53.55736 | Camiones en Cola: 1
(E: 8,C: 25) Reloj 23.27597 | Camiones en Cola: 1
(E: 8,C: 26) Reloj 2.64167 | Camiones en Cola: 1
(E: 8,C: 26) Reloj 9.72624 | Camiones en Cola: 2
(E: 8,C: 26) Reloj 10.74255 | Camiones en Cola: 3
(E: 8,C: 26) Reloj 12.72356 | Camiones en Cola: 5
(E: 8,C: 27) Reloj 8.09699 | Camiones en Cola: 1
(E: 8,C: 27) Reloj 11.68794 | Camiones en Cola: 2
(E: 8,C: 27) Reloj 11.84906 | Camiones en Cola: 3
(E: 8,C: 28) Reloj 3.56790 | Camiones en Cola: 1
(E: 8,C: 28) Reloj 13.46470 | Camiones en Cola: 2
(E: 8,C: 28) Reloj 14.98515 | Camiones en Cola: 3
(E: 8,C: 29) Reloj 31.05311 | Camiones en Cola: 1
(E: 8,C: 30) Reloj 4.42782 | Camiones en Cola: 1
(E: 8,C: 30) Reloj 7.94424 | Camiones en Cola: 2
(E: 8,C: 30) Reloj 11.71976 | Camiones en Cola: 3
(E: 8,C: 31) Reloj 11.33033 | Camiones en Cola: 1
(E: 8,C: 31) Reloj 13.91172 | Camiones en Cola: 2
(E: 8,C: 31) Reloj 15.26274 | Camiones en Cola: 3
(E: 8,C: 32) Reloj 14.35293 | Camiones en Cola: 1
(E: 8,C: 32) Reloj 14.82666 | Camiones en Cola: 2
(E: 8,C: 32) Reloj 19.98837 | Camiones en Cola: 3
(E: 8,C: 33) Reloj 4.19985 | Camiones en Cola: 1
(E: 8,C: 33) Reloj 15.01326 | Camiones en Cola: 2
(E: 8,C: 34) Reloj 3.71042 | Camiones en Cola: 1
(E: 8,C: 34) Reloj 5.28607 | Camiones en Cola: 2
(E: 8,C: 34) Reloj 10.34472 | Camiones en Cola: 3
(E: 8,C: 35) Reloj 9.07343 | Camiones en Cola: 1
(E: 8,C: 35) Reloj 23.17132 | Camiones en Cola: 2
(E: 8,C: 36) Reloj 28.70561 | Camiones en Cola: 1
(E: 8,C: 37) Reloj 49.42846 | Camiones en Cola: 1
(E: 8,C: 38) Reloj 3.15412 | Camiones en Cola: 1
(E: 8,C: 38) Reloj 4.07583 | Camiones en Cola: 2
(E: 8,C: 38) Reloj 5.93168 | Camiones en Cola: 3
(E: 8,C: 38) Reloj 10.00026 | Camiones en Cola: 7
(E: 8,C: 38) Reloj 10.40694 | Camiones en Cola: 11
(E: 8,C: 38) Reloj 14.06884 | Camiones en Cola: 19
(E: 8,C: 39) Reloj 10.75523 | Camiones en Cola: 1
(E: 8,C: 39) Reloj 13.71447 | Camiones en Cola: 2
(E: 8,C: 39) Reloj 18.79672 | Camiones en Cola: 3
(E: 8,C: 40) Reloj 1.96858 | Camiones en Cola: 1
(E: 8,C: 40) Reloj 13.21211 | Camiones en Cola: 2
(E: 8,C: 40) Reloj 16.97324 | Camiones en Cola: 3
(E: 8,C: 41) Reloj 4.04399 | Camiones en Cola: 1
(E: 8,C: 41) Reloj 8.13452 | Camiones en Cola: 2
(E: 8,C: 41) Reloj 21.50701 | Camiones en Cola: 3
(E: 8,C: 42) Reloj 3.10184 | Camiones en Cola: 1
(E: 8,C: 42) Reloj 10.16915 | Camiones en Cola: 2
(E: 8,C: 42) Reloj 16.15397 | Camiones en Cola: 3
(E: 8,C: 43) Reloj 1.18962 | Camiones en Cola: 1
(E: 8,C: 43) Reloj 6.11079 | Camiones en Cola: 2
(E: 8,C: 43) Reloj 11.95041 | Camiones en Cola: 4
(E: 8,C: 43) Reloj 12.28422 | Camiones en Cola: 5
(E: 8,C: 43) Reloj 13.52409 | Camiones en Cola: 7
(E: 8,C: 43) Reloj 14.77270 | Camiones en Cola: 10
(E: 8,C: 44) Reloj 1.08489 | Camiones en Cola: 1
(E: 8,C: 44) Reloj 1.92870 | Camiones en Cola: 2
(E: 8,C: 44) Reloj 5.52798 | Camiones en Cola: 3
(E: 8,C: 44) Reloj 10.50324 | Camiones en Cola: 5
(E: 8,C: 45) Reloj 8.33719 | Camiones en Cola: 1
(E: 8,C: 45) Reloj 23.27608 | Camiones en Cola: 2
(E: 8,C: 46) Reloj 13.85037 | Camiones en Cola: 1
(E: 8,C: 46) Reloj 21.85627 | Camiones en Cola: 2
(E: 8,C: 47) Reloj 10.16876 | Camiones en Cola: 1
(E: 8,C: 47) Reloj 22.75976 | Camiones en Cola: 2
(E: 8,C: 48) Reloj 13.52677 | Camiones en Cola: 1
(E: 8,C: 48) Reloj 16.38626 | Camiones en Cola: 2
(E: 8,C: 49) Reloj 8.42179 | Camiones en Cola: 1
(E: 8,C: 49) Reloj 28.65027 | Camiones en Cola: 2
(E: 8,C: 50) Reloj 2.85288 | Camiones en Cola: 1
(E: 8,C: 50) Reloj 7.55845 | Camiones en Cola: 2
(E: 8,C: 50) Reloj 9.51637 | Camiones en Cola: 3
(E: 8,C: 50) Reloj 16.90329 | Camiones en Cola: 5
(E: 8,C: 51) Reloj 14.92104 | Camiones en Cola: 1
(E: 8,C: 51) Reloj 29.94444 | Camiones en Cola: 2
(E: 8,C: 52) Reloj 62.16479 | Camiones en Cola: 1
(E: 8,C: 53) Reloj 42.92756 | Camiones en Cola: 1
(E: 8,C: 54) Reloj 0.18782 | Camiones en Cola: 1
(E: 8,C: 54) Reloj 6.93834 | Camiones en Cola: 2
(E: 8,C: 55) Reloj 3.34469 | Camiones en Cola: 1
(E: 8,C: 55) Reloj 8.08007 | Camiones en Cola: 2
(E: 8,C: 55) Reloj 9.85819 | Camiones en Cola: 4
(E: 8,C: 55) Reloj 10.50124 | Camiones en Cola: 5
(E: 8,C: 55) Reloj 13.93390 | Camiones en Cola: 7
(E: 8,C: 56) Reloj 37.47007 | Camiones en Cola: 1
(E: 8,C: 57) Reloj 75.62586 | Camiones en Cola: 1
(E: 8,C: 58) Reloj 2.96127 | Camiones en Cola: 1
(E: 8,C: 58) Reloj 4.21258 | Camiones en Cola: 2
(E: 8,C: 58) Reloj 4.43043 | Camiones en Cola: 3
(E: 8,C: 59) Reloj 8.55937 | Camiones en Cola: 1
(E: 8,C: 59) Reloj 8.92572 | Camiones en Cola: 2
(E: 8,C: 59) Reloj 10.67183 | Camiones en Cola: 3
(E: 8,C: 60) Reloj 13.74674 | Camiones en Cola: 1
(E: 8,C: 60) Reloj 15.12061 | Camiones en Cola: 2
(E: 8,C: 61) Reloj 12.57530 | Camiones en Cola: 1
(E: 8,C: 61) Reloj 26.25646 | Camiones en Cola: 2
(E: 8,C: 62) Reloj 18.06650 | Camiones en Cola: 1
(E: 8,C: 63) Reloj 76.68824 | Camiones en Cola: 1
(E: 8,C: 64) Reloj 4.29612 | Camiones en Cola: 1
(E: 8,C: 64) Reloj 5.75286 | Camiones en Cola: 2
(E: 8,C: 64) Reloj 10.10977 | Camiones en Cola: 3
(E: 8,C: 64) Reloj 12.76939 | Camiones en Cola: 6
(E: 8,C: 65) Reloj 12.38005 | Camiones en Cola: 1
(E: 8,C: 65) Reloj 12.64495 | Camiones en Cola: 2
(E: 8,C: 65) Reloj 14.06722 | Camiones en Cola: 3
(E: 8,C: 66) Reloj 0.94310 | Camiones en Cola: 1
(E: 8,C: 66) Reloj 13.99103 | Camiones en Cola: 2
(E: 8,C: 66) Reloj 19.39871 | Camiones en Cola: 3
(E: 8,C: 67) Reloj 44.03436 | Camiones en Cola: 1
(E: 8,C: 68) Reloj 10.23146 | Camiones en Cola: 1
(E: 8,C: 68) Reloj 14.47966 | Camiones en Cola: 2
(E: 8,C: 68) Reloj 19.05994 | Camiones en Cola: 3
(E: 8,C: 69) Reloj 2.95991 | Camiones en Cola: 1
(E: 8,C: 69) Reloj 10.96232 | Camiones en Cola: 2
(E: 8,C: 69) Reloj 15.77355 | Camiones en Cola: 4
(E: 8,C: 70) Reloj 8.40104 | Camiones en Cola: 1
(E: 8,C: 70) Reloj 9.95275 | Camiones en Cola: 2
(E: 8,C: 70) Reloj 11.09706 | Camiones en Cola: 3
(E: 8,C: 71) Reloj 24.00208 | Camiones en Cola: 1
(E: 8,C: 72) Reloj 9.70206 | Camiones en Cola: 1
(E: 8,C: 72) Reloj 11.72602 | Camiones en Cola: 2
(E: 8,C: 72) Reloj 12.09214 | Camiones en Cola: 3
(E: 8,C: 73) Reloj 4.92787 | Camiones en Cola: 1
(E: 8,C: 73) Reloj 6.47253 | Camiones en Cola: 2
(E: 8,C: 73) Reloj 9.84167 | Camiones en Cola: 3
(E: 8,C: 74) Reloj 11.83901 | Camiones en Cola: 1
(E: 8,C: 74) Reloj 15.97578 | Camiones en Cola: 2
(E: 8,C: 75) Reloj 26.50271 | Camiones en Cola: 1
(E: 8,C: 76) Reloj 24.79376 | Camiones en Cola: 1
(E: 8,C: 77) Reloj 3.15892 | Camiones en Cola: 1
(E: 8,C: 77) Reloj 3.75197 | Camiones en Cola: 2
(E: 8,C: 77) Reloj 5.48880 | Camiones en Cola: 3
(E: 8,C: 77) Reloj 9.44192 | Camiones en Cola: 5
(E: 8,C: 77) Reloj 13.44541 | Camiones en Cola: 9
(E: 8,C: 78) Reloj 4.13110 | Camiones en Cola: 1
(E: 8,C: 78) Reloj 11.07362 | Camiones en Cola: 2
(E: 8,C: 79) Reloj 0.94510 | Camiones en Cola: 1
(E: 8,C: 79) Reloj 9.67048 | Camiones en Cola: 2
(E: 8,C: 79) Reloj 14.02286 | Camiones en Cola: 4
(E: 8,C: 79) Reloj 15.46780 | Camiones en Cola: 6
(E: 8,C: 80) Reloj 10.55871 | Camiones en Cola: 1
(E: 8,C: 80) Reloj 14.88555 | Camiones en Cola: 2
(E: 8,C: 80) Reloj 17.77370 | Camiones en Cola: 3
(E: 8,C: 81) Reloj 23.41392 | Camiones en Cola: 1
(E: 8,C: 82) Reloj 11.76952 | Camiones en Cola: 1
(E: 8,C: 82) Reloj 13.19800 | Camiones en Cola: 2
(E: 8,C: 82) Reloj 13.79451 | Camiones en Cola: 3
(E: 8,C: 83) Reloj 1.52661 | Camiones en Cola: 1
(E: 8,C: 83) Reloj 6.39646 | Camiones en Cola: 2
(E: 8,C: 83) Reloj 8.96682 | Camiones en Cola: 3
(E: 8,C: 83) Reloj 10.49415 | Camiones en Cola: 6
(E: 8,C: 83) Reloj 12.02148 | Camiones en Cola: 9
(E: 8,C: 83) Reloj 14.80979 | Camiones en Cola: 11
(E: 8,C: 84) Reloj 14.45132 | Camiones en Cola: 1
(E: 8,C: 84) Reloj 16.26087 | Camiones en Cola: 2
(E: 8,C: 85) Reloj 19.87743 | Camiones en Cola: 1
(E: 8,C: 86) Reloj 5.80858 | Camiones en Cola: 1
(E: 8,C: 87) Reloj 4.25841 | Camiones en Cola: 1
(E: 8,C: 87) Reloj 13.09677 | Camiones en Cola: 2
(E: 8,C: 87) Reloj 14.59718 | Camiones en Cola: 3
(E: 8,C: 87) Reloj 14.73133 | Camiones en Cola: 5
(E: 8,C: 88) Reloj 15.90422 | Camiones en Cola: 1
(E: 8,C: 89) Reloj 18.62672 | Camiones en Cola: 1
(E: 8,C: 90) Reloj 2.95399 | Camiones en Cola: 1
(E: 8,C: 90) Reloj 3.72122 | Camiones en Cola: 2
(E: 8,C: 90) Reloj 6.32145 | Camiones en Cola: 4
(E: 8,C: 90) Reloj 7.66168 | Camiones en Cola: 6
(E: 8,C: 90) Reloj 7.92225 | Camiones en Cola: 7
(E: 8,C: 90) Reloj 11.26799 | Camiones en Cola: 9
(E: 8,C: 90) Reloj 12.34208 | Camiones en Cola: 11
(E: 8,C: 90) Reloj 13.41530 | Camiones en Cola: 13
(E: 8,C: 90) Reloj 15.46261 | Camiones en Cola: 15
(E: 8,C: 91) Reloj 12.31785 | Camiones en Cola: 1
(E: 8,C: 91) Reloj 13.67971 | Camiones en Cola: 2
(E: 8,C: 91) Reloj 18.57162 | Camiones en Cola: 3
(E: 8,C: 92) Reloj 12.86789 | Camiones en Cola: 1
(E: 8,C: 92) Reloj 29.02490 | Camiones en Cola: 2
(E: 8,C: 93) Reloj 0.40873 | Camiones en Cola: 1
(E: 8,C: 93) Reloj 3.66749 | Camiones en Cola: 2
(E: 8,C: 93) Reloj 10.70538 | Camiones en Cola: 3
(E: 8,C: 93) Reloj 12.04374 | Camiones en Cola: 5
(E: 8,C: 93) Reloj 13.02598 | Camiones en Cola: 8
(E: 8,C: 93) Reloj 14.00822 | Camiones en Cola: 11
(E: 8,C: 93) Reloj 14.99045 | Camiones en Cola: 14
(E: 8,C: 94) Reloj 2.09046 | Camiones en Cola: 1
(E: 8,C: 94) Reloj 2.62712 | Camiones en Cola: 2
(E: 8,C: 94) Reloj 12.40613 | Camiones en Cola: 3
(E: 8,C: 94) Reloj 14.28733 | Camiones en Cola: 6
(E: 8,C: 95) Reloj 2.91449 | Camiones en Cola: 1
(E: 8,C: 96) Reloj 11.70312 | Camiones en Cola: 1
(E: 8,C: 96) Reloj 18.09308 | Camiones en Cola: 2
(E: 8,C: 97) Reloj 15.03831 | Camiones en Cola: 1
(E: 8,C: 98) Reloj 29.62240 | Camiones en Cola: 1
(E: 8,C: 99) Reloj 37.07063 | Camiones en Cola: 1
(E: 9,C: 0) Reloj 7.90673 | Camiones en Cola: 1
(E: 9,C: 0) Reloj 14.89284 | Camiones en Cola: 2
(E: 9,C: 0) Reloj 22.75796 | Camiones en Cola: 3
(E: 9,C: 1) Reloj 0.72974 | Camiones en Cola: 1
(E: 9,C: 1) Reloj 1.54871 | Camiones en Cola: 2
(E: 9,C: 1) Reloj 3.82569 | Camiones en Cola: 4
(E: 9,C: 1) Reloj 4.58994 | Camiones en Cola: 6
(E: 9,C: 1) Reloj 9.18669 | Camiones en Cola: 8
(E: 9,C: 1) Reloj 9.25290 | Camiones en Cola: 10
(E: 9,C: 1) Reloj 10.26486 | Camiones en Cola: 12
(E: 9,C: 1) Reloj 10.54487 | Camiones en Cola: 14
(E: 9,C: 1) Reloj 10.57736 | Camiones en Cola: 15
(E: 9,C: 1) Reloj 10.69866 | Camiones en Cola: 17
(E: 9,C: 1) Reloj 10.75337 | Camiones en Cola: 20
(E: 9,C: 1) Reloj 10.93452 | Camiones en Cola: 22
(E: 9,C: 1) Reloj 11.09857 | Camiones en Cola: 24
(E: 9,C: 1) Reloj 11.28971 | Camiones en Cola: 26
(E: 9,C: 1) Reloj 11.35713 | Camiones en Cola: 28
(E: 9,C: 1) Reloj 13.40199 | Camiones en Cola: 31
(E: 9,C: 1) Reloj 13.67316 | Camiones en Cola: 32
(E: 9,C: 1) Reloj 13.72965 | Camiones en Cola: 34
(E: 9,C: 1) Reloj 13.82872 | Camiones en Cola: 36
(E: 9,C: 1) Reloj 13.88343 | Camiones en Cola: 39
(E: 9,C: 1) Reloj 14.17728 | Camiones en Cola: 41
(E: 9,C: 1) Reloj 14.68878 | Camiones en Cola: 43
(E: 9,C: 1) Reloj 15.03095 | Camiones en Cola: 45
(E: 9,C: 2) Reloj 17.55551 | Camiones en Cola: 1
(E: 9,C: 3) Reloj 18.06692 | Camiones en Cola: 1
(E: 9,C: 4) Reloj 11.42630 | Camiones en Cola: 1
(E: 9,C: 4) Reloj 11.87469 | Camiones en Cola: 2
(E: 9,C: 5) Reloj 14.69525 | Camiones en Cola: 1
(E: 9,C: 5) Reloj 16.06223 | Camiones en Cola: 2
(E: 9,C: 6) Reloj 1.23110 | Camiones en Cola: 1
(E: 9,C: 6) Reloj 4.46349 | Camiones en Cola: 2
(E: 9,C: 6) Reloj 7.75870 | Camiones en Cola: 3
(E: 9,C: 7) Reloj 21.39211 | Camiones en Cola: 1
(E: 9,C: 8) Reloj 9.58586 | Camiones en Cola: 1
(E: 9,C: 8) Reloj 14.65520 | Camiones en Cola: 2
(E: 9,C: 8) Reloj 16.06271 | Camiones en Cola: 3
(E: 9,C: 9) Reloj 22.52424 | Camiones en Cola: 1
(E: 9,C: 10) Reloj 26.28205 | Camiones en Cola: 1
(E: 9,C: 11) Reloj 5.72682 | Camiones en Cola: 1
(E: 9,C: 11) Reloj 13.83298 | Camiones en Cola: 2
(E: 9,C: 12) Reloj 8.88275 | Camiones en Cola: 1
(E: 9,C: 13) Reloj 29.97294 | Camiones en Cola: 1
(E: 9,C: 14) Reloj 24.97404 | Camiones en Cola: 1
(E: 9,C: 15) Reloj 18.23843 | Camiones en Cola: 1
(E: 9,C: 16) Reloj 6.03807 | Camiones en Cola: 1
(E: 9,C: 16) Reloj 14.98185 | Camiones en Cola: 2
(E: 9,C: 17) Reloj 13.77198 | Camiones en Cola: 1
(E: 9,C: 17) Reloj 16.46441 | Camiones en Cola: 2
(E: 9,C: 18) Reloj 35.33296 | Camiones en Cola: 1
(E: 9,C: 19) Reloj 12.34739 | Camiones en Cola: 1
(E: 9,C: 19) Reloj 12.36509 | Camiones en Cola: 2
(E: 9,C: 19) Reloj 14.81334 | Camiones en Cola: 3
(E: 9,C: 20) Reloj 17.17988 | Camiones en Cola: 1
(E: 9,C: 21) Reloj 28.55523 | Camiones en Cola: 1
(E: 9,C: 22) Reloj 0.47946 | Camiones en Cola: 1
(E: 9,C: 22) Reloj 14.22723 | Camiones en Cola: 2
(E: 9,C: 23) Reloj 28.95315 | Camiones en Cola: 1
(E: 9,C: 24) Reloj 13.65932 | Camiones en Cola: 1
(E: 9,C: 24) Reloj 13.75072 | Camiones en Cola: 2
(E: 9,C: 24) Reloj 19.93785 | Camiones en Cola: 3
(E: 9,C: 25) Reloj 17.67117 | Camiones en Cola: 1
(E: 9,C: 26) Reloj 65.69305 | Camiones en Cola: 1
(E: 9,C: 27) Reloj 4.36757 | Camiones en Cola: 1
(E: 9,C: 27) Reloj 11.72373 | Camiones en Cola: 2
(E: 9,C: 27) Reloj 12.75744 | Camiones en Cola: 3
(E: 9,C: 28) Reloj 6.66241 | Camiones en Cola: 1
(E: 9,C: 28) Reloj 11.62641 | Camiones en Cola: 2
(E: 9,C: 28) Reloj 20.16529 | Camiones en Cola: 3
(E: 9,C: 29) Reloj 4.89288 | Camiones en Cola: 1
(E: 9,C: 29) Reloj 7.77750 | Camiones en Cola: 2
(E: 9,C: 29) Reloj 15.49583 | Camiones en Cola: 3
(E: 9,C: 30) Reloj 26.22805 | Camiones en Cola: 1
(E: 9,C: 31) Reloj 1.48925 | Camiones en Cola: 1
(E: 9,C: 31) Reloj 3.71940 | Camiones en Cola: 2
(E: 9,C: 31) Reloj 14.44437 | Camiones en Cola: 3
(E: 9,C: 32) Reloj 16.24423 | Camiones en Cola: 1
(E: 9,C: 33) Reloj 11.08681 | Camiones en Cola: 1
(E: 9,C: 33) Reloj 22.14626 | Camiones en Cola: 2
(E: 9,C: 34) Reloj 6.59435 | Camiones en Cola: 1
(E: 9,C: 34) Reloj 7.41300 | Camiones en Cola: 2
(E: 9,C: 34) Reloj 25.09577 | Camiones en Cola: 3
(E: 9,C: 35) Reloj 0.38499 | Camiones en Cola: 1
(E: 9,C: 35) Reloj 3.01280 | Camiones en Cola: 2
(E: 9,C: 35) Reloj 8.00636 | Camiones en Cola: 3
(E: 9,C: 35) Reloj 13.47260 | Camiones en Cola: 6
(E: 9,C: 36) Reloj 6.65736 | Camiones en Cola: 1
(E: 9,C: 36) Reloj 11.98508 | Camiones en Cola: 2
(E: 9,C: 36) Reloj 14.26260 | Camiones en Cola: 3
(E: 9,C: 37) Reloj 0.50724 | Camiones en Cola: 1
(E: 9,C: 37) Reloj 2.03963 | Camiones en Cola: 2
(E: 9,C: 37) Reloj 4.00372 | Camiones en Cola: 3
(E: 9,C: 37) Reloj 10.88972 | Camiones en Cola: 9
(E: 9,C: 38) Reloj 11.11571 | Camiones en Cola: 1
(E: 9,C: 38) Reloj 19.08694 | Camiones en Cola: 2
(E: 9,C: 39) Reloj 11.95784 | Camiones en Cola: 1
(E: 9,C: 39) Reloj 14.72327 | Camiones en Cola: 2
(E: 9,C: 39) Reloj 15.51460 | Camiones en Cola: 3
(E: 9,C: 40) Reloj 14.73911 | Camiones en Cola: 1
(E: 9,C: 40) Reloj 15.11706 | Camiones en Cola: 2
(E: 9,C: 41) Reloj 9.97673 | Camiones en Cola: 1
(E: 9,C: 41) Reloj 13.32628 | Camiones en Cola: 2
(E: 9,C: 41) Reloj 14.93523 | Camiones en Cola: 4
(E: 9,C: 42) Reloj 8.25286 | Camiones en Cola: 1
(E: 9,C: 42) Reloj 11.09274 | Camiones en Cola: 2
(E: 9,C: 42) Reloj 13.68689 | Camiones en Cola: 3
(E: 9,C: 43) Reloj 12.54181 | Camiones en Cola: 1
(E: 9,C: 43) Reloj 14.00485 | Camiones en Cola: 2
(E: 9,C: 43) Reloj 15.97533 | Camiones en Cola: 3
(E: 9,C: 44) Reloj 17.45981 | Camiones en Cola: 1
(E: 9,C: 45) Reloj 10.75008 | Camiones en Cola: 1
(E: 9,C: 45) Reloj 22.53692 | Camiones en Cola: 2
(E: 9,C: 46) Reloj 12.06933 | Camiones en Cola: 1
(E: 9,C: 46) Reloj 12.48882 | Camiones en Cola: 2
(E: 9,C: 46) Reloj 17.55800 | Camiones en Cola: 3
(E: 9,C: 47) Reloj 20.48844 | Camiones en Cola: 1
(E: 9,C: 48) Reloj 2.87443 | Camiones en Cola: 1
(E: 9,C: 48) Reloj 11.00038 | Camiones en Cola: 2
(E: 9,C: 48) Reloj 11.01890 | Camiones en Cola: 3
(E: 9,C: 49) Reloj 23.96640 | Camiones en Cola: 1
(E: 9,C: 50) Reloj 11.91363 | Camiones en Cola: 1
(E: 9,C: 50) Reloj 17.70359 | Camiones en Cola: 2
(E: 9,C: 51) Reloj 11.87192 | Camiones en Cola: 1
(E: 9,C: 51) Reloj 19.88749 | Camiones en Cola: 2
(E: 9,C: 52) Reloj 9.27339 | Camiones en Cola: 1
(E: 9,C: 52) Reloj 9.49878 | Camiones en Cola: 2
(E: 9,C: 52) Reloj 9.92884 | Camiones en Cola: 3
(E: 9,C: 53) Reloj 8.23830 | Camiones en Cola: 1
(E: 9,C: 53) Reloj 11.16819 | Camiones en Cola: 2
(E: 9,C: 54) Reloj 12.01432 | Camiones en Cola: 1
(E: 9,C: 54) Reloj 12.31560 | Camiones en Cola: 2
(E: 9,C: 54) Reloj 13.20066 | Camiones en Cola: 3
(E: 9,C: 55) Reloj 4.67016 | Camiones en Cola: 1
(E: 9,C: 55) Reloj 6.67755 | Camiones en Cola: 2
(E: 9,C: 55) Reloj 7.99930 | Camiones en Cola: 3
(E: 9,C: 55) Reloj 8.79480 | Camiones en Cola: 5
(E: 9,C: 55) Reloj 10.98311 | Camiones en Cola: 7
(E: 9,C: 55) Reloj 13.02298 | Camiones en Cola: 10
(E: 9,C: 56) Reloj 9.87539 | Camiones en Cola: 1
(E: 9,C: 56) Reloj 13.78214 | Camiones en Cola: 2
(E: 9,C: 56) Reloj 16.79266 | Camiones en Cola: 3
(E: 9,C: 57) Reloj 4.23042 | Camiones en Cola: 1
(E: 9,C: 57) Reloj 8.42858 | Camiones en Cola: 2
(E: 9,C: 57) Reloj 8.98819 | Camiones en Cola: 3
(E: 9,C: 57) Reloj 13.42910 | Camiones en Cola: 6
(E: 9,C: 57) Reloj 14.36282 | Camiones en Cola: 8
(E: 9,C: 58) Reloj 14.17953 | Camiones en Cola: 1
(E: 9,C: 59) Reloj 15.17673 | Camiones en Cola: 1
(E: 9,C: 60) Reloj 12.48804 | Camiones en Cola: 1
(E: 9,C: 60) Reloj 14.76614 | Camiones en Cola: 2
(E: 9,C: 60) Reloj 21.90494 | Camiones en Cola: 3
(E: 9,C: 61) Reloj 0.93753 | Camiones en Cola: 1
(E: 9,C: 61) Reloj 4.21782 | Camiones en Cola: 2
(E: 9,C: 61) Reloj 5.15107 | Camiones en Cola: 3
(E: 9,C: 62) Reloj 5.06691 | Camiones en Cola: 1
(E: 9,C: 62) Reloj 9.37389 | Camiones en Cola: 2
(E: 9,C: 62) Reloj 12.57107 | Camiones en Cola: 3
(E: 9,C: 62) Reloj 14.84546 | Camiones en Cola: 6
(E: 9,C: 63) Reloj 11.66310 | Camiones en Cola: 1
(E: 9,C: 64) Reloj 4.82459 | Camiones en Cola: 1
(E: 9,C: 64) Reloj 7.22982 | Camiones en Cola: 2
(E: 9,C: 64) Reloj 7.84005 | Camiones en Cola: 3
(E: 9,C: 65) Reloj 0.65898 | Camiones en Cola: 1
(E: 9,C: 65) Reloj 5.60067 | Camiones en Cola: 2
(E: 9,C: 65) Reloj 12.86621 | Camiones en Cola: 3
(E: 9,C: 66) Reloj 9.87501 | Camiones en Cola: 1
(E: 9,C: 66) Reloj 12.80573 | Camiones en Cola: 2
(E: 9,C: 66) Reloj 16.05741 | Camiones en Cola: 3
(E: 9,C: 67) Reloj 1.20003 | Camiones en Cola: 1
(E: 9,C: 67) Reloj 6.99889 | Camiones en Cola: 2
(E: 9,C: 67) Reloj 7.35735 | Camiones en Cola: 3
(E: 9,C: 67) Reloj 14.84324 | Camiones en Cola: 7
(E: 9,C: 67) Reloj 16.38689 | Camiones en Cola: 8
(E: 9,C: 68) Reloj 8.36761 | Camiones en Cola: 1
(E: 9,C: 68) Reloj 19.31715 | Camiones en Cola: 2
(E: 9,C: 69) Reloj 4.12457 | Camiones en Cola: 1
